Schwingen	O
Glatteis	O
verklebt	O
hatte	O
,	O
griff	O
ein	O
halbverhungerter	O
Bussard	Tier
,	O
ihr	O
den	O
Hungertod	O
ersparend	O
.	O
Einen	O
Junghahn	Tier
packte	O
im	O
Bauerngarten	Lebensraum
die	O
Katze	Tier
,	O
als	O
er	O
,	O
vor	O
Hunger	O
und	O
Schwäche	O
blind	O
,	O
gegen	O
das	O
Backhaus	O
anstrich	O
und	O
matt	O
in	O
den	O
Schnee	O
flatterte	O
.	O
Ein	O
anderer	O
fror	O
fest	O
und	O
wurde	O
von	O
den	O
Krähen	Tier
totgehackt	O
.	O
Eine	O
Henne	Tier
blieb	O
unter	O
den	O
Zähnen	O
des	O
Hermelins	Tier
,	O
einen	O
Hahn	Tier
nahm	O
der	O
Iltis	Tier
mit	O
,	O
und	O
den	O
siebenten	O
griff	O
der	O
Sperber	Tier
.	O
Nicht	O
besser	O
ging	O
es	O
dem	O
starken	O
Volke	Tier
";"	O
mit	O
dreiundzwanzig	O
Köpfen	Tier
ging	O
es	O
in	O
den	O
Winter	O
";"	O
zwölf	O
Stück	O
bestanden	O
ihn	O
.	O
Eine	O
jammervolle	O
Zeit	O
war	O
es	O
.	O
Hungrig	O
strichen	O
die	O
Hühner	Tier
hin	O
und	O
her	O
";"	O
wo	O
sich	O
im	O
Schnee	O
ein	O
dunkler	O
Fleck	O
zeigte	O
,	O
wo	O
der	O
Wind	O
einen	O
Fußbreit	O
Boden	O
blankgefegt	O
hatte	O
,	O
fielen	O
sie	O
ein	O
und	O
füllten	O
ihre	O
Mägen	O
mit	O
dürren	O
Grase	Pflanze
und	O
welken	O
Wurzeln	Pflanze
.	O
Den	O
Mist	O
,	O
den	O
der	O
Bauer	O
auf	O
das	O
Land	O
fuhr	O
,	O
suchten	O
sie	O
ab	O
,	O
so	O
schlecht	O
ging	O
es	O
ihnen	O
,	O
auf	O
dem	O
Teiche	Lebensraum
pickten	O
sie	O
an	O
den	O
eingefrorenen	O
Fischen	Tier
und	O
am	O
Luderplatze	O
an	O
dem	O
beinhart	O
gefrorenen	O
Pferdekadaver	O
herum	O
,	O
als	O
wenn	O
sie	O
Krähen	Tier
wären	O
.	O
Aber	O
am	O
schlimmsten	O
war	O
es	O
,	O
wenn	O
die	O
Sonne	O
eine	O
Woche	O
lang	O
nicht	O
zu	O
sehen	O
war	O
,	O
Tag	O
für	O
Tag	O
der	O
Wind	O
heulte	O
und	O
den	O
Schnee	O
über	O
die	O
Felder	Lebensraum
blies	O
,	O
auch	O
die	O
letzten	O
Unkrautstengel	Pflanze
und	O
Grashalme	Pflanze
begrabend	O
.	O
Drei	O
Tage	O
lang	O
lagen	O
die	O
Hühner	Tier
dann	O
,	O
dicht	O
aneinandergedrängt	O
,	O
unter	O
dem	O
Schnee	O
,	O
und	O
verschnaufte	O
der	O
Wind	O
,	O
dann	O
konnten	O
sie	O
hin	O
und	O
her	O
streichen	O
,	O
soviel	O
sie	O
wollten	O
,	O
ohne	O
etwas	O
zu	O
finden	O
,	O
das	O
nicht	O
weiß	O
war	O
,	O
als	O
den	O
Pferdemist	O
auf	O
der	O
Landstraße	O
.	O
Als	O
dann	O
im	O
Hornung	O
die	O
Sonne	O
mehr	O
Gewalt	O
bekam	O
,	O
wurde	O
es	O
auch	O
noch	O
nicht	O
besser	O
";"	O
wochenlang	O
pfiff	O
der	O
Wind	O
von	O
Morgen	O
und	O
litt	O
es	O
nicht	O
,	O
daß	O
die	O
Sonne	O
den	O
Schnee	O
auftaute	O
.	O
Wären	O
die	O
Hasen	Tier
nicht	O
gewesen	O
,	O
die	O
hier	O
und	O
da	O
gescharrt	O
hatten	O
,	O
so	O
daß	O
die	O
Hühner	Tier
an	O
die	O
Saat	Pflanze
konnten	O
,	O
und	O
in	O
deren	O
Lagern	O
sie	O
sich	O
zusammendrängten	O
und	O
vor	O
dem	O
Winden	O
schützten	O
,	O
keins	O
von	O
ihnen	O
wäre	O
durch	O
den	O
Winter	O
gekommen	O
.	O
Erst	O
spät	O
im	O
Frühjahr	O
fing	O
es	O
langsam	O
an	O
umzuschlagen	O
.	O
Auf	O
den	O
hohen	O
Äckern	Lebensraum
ging	O
der	O
Schnee	O
fort	O
.	O
Die	O
Saat	Pflanze
wurde	O
frei	O
,	O
die	O
Brache	Lebensraum
zeigte	O
sich	O
,	O
und	O
die	O
Hühner	Tier
fanden	O
wenigstens	O
etwas	O
für	O
ihre	O
Schnäbel	Tier
.	O
Wenn	O
über	O
Mittag	O
die	O
Sonne	O
stark	O
schien	O
,	O
kroch	O
hier	O
und	O
da	O
schon	O
am	O
warm	O
gelegenen	O
Raine	O
ein	O
Käfer	Tier
,	O
krabbelte	O
eine	O
Fliege	Tier
im	O
Grase	Pflanze
umher	O
,	O
ließ	O
sich	O
eine	O
Larve	Tier
aus	O
dem	O
Fallaube	Pflanze
unter	O
der	O
Hecke	Pflanze
hervorscharren	O
,	O
und	O
allerlei	O
Sämereien	Pflanze
fanden	O
sich	O
in	O
der	O
angeweichten	O
Erde	O
.	O
Nicht	O
mehr	O
so	O
dünn	O
und	O
hungrig	O
lockten	O
nun	O
abends	O
und	O
morgens	O
die	O
Hähne	Tier
";"	O
Hoffnung	O
und	O
Zuversicht	O
klang	O
aus	O
ihrem	O
Rufe	O
.	O
Von	O
Tag	O
zu	O
Tag	O
wurde	O
der	O
Ruf	O
der	O
Hähne	Tier
lauter	O
,	O
und	O
er	O
bekam	O
eine	O
andere	O
Färbung	O
";"	O
Eifersucht	O
lag	O
darin	O
.	O
Der	O
Streit	O
um	O
die	O
Hennen	Tier
begann	O
.	O
Steil	O
aufgerichtet	O
,	O
das	O
braune	O
Schild	O
zeigend	O
,	O
stand	O
ein	O
Junghahn	O
in	O
der	O
Saat	O
und	O
rief	O
im	O
herrischsten	O
Befehlshabertone	O
.	O
So	O
lang	O
rief	O
er	O
,	O
bis	O
eine	O
Henne	O
dem	O
Befehl	O
gehorchte	O
und	O
heranschnurrte	O
.	O
Liebestoll	O
schwirrte	O
er	O
ihr	O
entgegen	O
,	O
aber	O
sie	O
duckte	O
sich	O
und	O
rannte	O
leise	O
glucksend	O
davon	O
,	O
und	O
als	O
er	O
gar	O
zu	O
stürmisch	O
wurde	O
,	O
strich	O
sie	O
ab	O
.	O
Der	O
Hahn	O
strich	O
ihr	O
nach	O
,	O
aber	O
die	O
Henne	O
hatte	O
sich	O
gedrückt	O
.	O
So	O
rief	O
er	O
wieder	O
,	O
ein	O
Dutzend	O
Male	O
.	O
Da	O
konnte	O
sie	O
nicht	O
widerstehen	O
und	O
gab	O
ihm	O
ein	O
sanftes	O
Echo	O
,	O
und	O
als	O
er	O
weiterrief	O
,	O
trippelte	O
sie	O
ihm	O
entgegen	O
,	O
denn	O
zu	O
hübsch	O
sah	O
er	O
aus	O
,	O
wie	O
er	O
dastand	O
,	O
schlank	O
und	O
schnittig	O
.	O
Und	O
dann	O
,	O
als	O
er	O
so	O
verliebt	O
nickte	O
und	O
mit	O
gespreizten	O
Flügeln	Tier
und	O
gefächertem	O
Schwanze	Tier
,	O
der	O
wie	O
eine	O
rote	O
Flamme	O
über	O
der	O
grünen	O
Saat	O
leuchtete	O
,	O
zärtlich	O
knurrte	O
,	O
da	O
kam	O
sie	O
noch	O
näher	O
.	O
Aber	O
da	O
erscholl	O
am	O
Raine	Lebensraum
ein	O
harter	O
herrischer	O
Ruf	O
.	O
Hochaufgerichtet	O
stand	O
dort	O
der	O
alte	O
Hahn	Tier
.	O
Die	O
Sonne	O
schien	O
auf	O
das	O
tiefbraune	O
,	O
hellumrahmte	O
Schild	O
,	O
und	O
vornehm	O
nahm	O
sich	O
die	O
blaugraue	O
Brust	Tier
aus	O
.	O
Unwirsch	O
rief	O
er	O
die	O
Henne	Tier
heran	O
,	O
aber	O
sie	O
gehorchte	O
nicht	O
,	O
denn	O
zornig	O
befahl	O
ihr	O
der	O
junge	O
Hahn	Tier
,	O
bei	O
ihm	O
zu	O
bleiben	O
.	O
Als	O
der	O
Althahn	Tier
sah	O
,	O
daß	O
sein	O
Befehl	O
unbefolgt	O
blieb	O
,	O
strich	O
er	O
mit	O
heiserem	O
Ruf	O
wütend	O
heran	O
und	O
stob	O
vor	O
das	O
Paar	O
hin	O
,	O
daß	O
die	O
Ackerkrume	O
pulverte	O
.	O
Ängstlich	O
duckte	O
sich	O
die	O
Henne	Tier
,	O
der	O
Junghahn	Tier
aber	O
hielt	O
stand	O
.	O
»	O
Garräh	O
«	O
schrie	O
ihm	O
der	O
alte	O
Hahn	Tier
entgegen	O
";"	O
»	O
Girri	O
«	O
antwortete	O
er	O
ihm	O
.	O
Ein	O
Dutzend	O
Male	O
klang	O
der	O
Ruf	O
und	O
Widerruf	O
,	O
und	O
dann	O
stürzte	O
sich	O
der	O
alte	O
Hahn	Tier
auf	O
den	O
jungen	O
,	O
kreischend	O
vor	O
Wut	O
.	O
Zu	O
einem	O
grauen	O
Federballe	Tier
,	O
der	O
wild	O
hin	O
und	O
her	O
wirbelte	O
,	O
verschmolzen	O
die	O
beiden	O
Hähne	Tier
,	O
trennten	O
sich	O
,	O
standen	O
hochaufgerichtet	O
da	O
,	O
jappten	O
,	O
riefen	O
wieder	O
,	O
stürzten	O
sich	O
abermals	O
aufeinander	O
,	O
bissen	O
und	O
kratzten	O
,	O
daß	O
Staub	O
und	O
Roggenblätter	Pflanze
und	O
Federn	Tier
flogen	O
,	O
machten	O
noch	O
eine	O
Pause	O
,	O
rannten	O
wieder	O
gegeneinander	O
an	O
,	O
bis	O
schließlich	O
der	O
junge	O
Hahn	Tier
,	O
geschunden	O
und	O
zerkratzt	O
und	O
mit	O
drei	O
zerknickten	O
Schwungfedern	Tier
,	O
das	O
Feld	O
räumte	O
und	O
abstrich	O
.	O
Höhnisch	O
rief	O
ihm	O
der	O
alte	O
Hahn	Tier
seinen	O
Siegesruf	O
nach	O
.	O
Dann	O
erquickte	O
er	O
sich	O
an	O
einigen	O
Käfern	Tier
und	O
ging	O
daran	O
,	O
sein	O
Federkleid	Tier
wieder	O
in	O
Ordnung	O
zu	O
bringen	O
,	O
das	O
bei	O
dem	O
Kampfe	O
ruppig	O
und	O
struppig	O
geworden	O
war	O
.	O
Gerade	O
war	O
er	O
dabei	O
,	O
das	O
braune	O
Schild	O
zu	O
ordnen	O
,	O
da	O
kam	O
hinter	O
den	O
Weißdornbüschen	Pflanze
am	O
Grabenrande	O
ein	O
brauner	O
Schatten	Tier
angeschwenkt	O
,	O
strich	O
dicht	O
über	O
die	O
Saat	O
,	O
und	O
ehe	O
der	O
Hahn	Tier
zur	O
Besinnung	O
kam	O
,	O
hatte	O
ihm	O
der	O
Habicht	Tier
seine	O
Krallen	Tier
in	O
den	O
Rücken	O
gedrückt	O
und	O
trug	O
ihn	O
hinweg	O
.	O
So	O
war	O
die	O
Henne	Tier
allein	O
.	O
Als	O
dann	O
am	O
Abend	O
der	O
junge	O
Hahn	Tier
wieder	O
Mut	O
bekam	O
und	O
seinen	O
Liebesruf	O
über	O
das	O
Feld	O
klingen	O
ließ	O
,	O
gesellte	O
sie	O
sich	O
zu	O
ihm	O
und	O
gab	O
sich	O
ihm	O
zu	O
eigen	O
,	O
und	O
da	O
die	O
anderen	O
Hähne	Tier
sich	O
inzwischen	O
alle	O
beweibt	O
hatten	O
,	O
wurde	O
das	O
Paar	O
nicht	O
mehr	O
auseinandergebracht	O
.	O
Nur	O
im	O
Felde	Lebensraum
durfte	O
es	O
nicht	O
bleiben	O
,	O
denn	O
das	O
behaupteten	O
die	O
alten	O
Paare	O
.	O
So	O
siedelte	O
es	O
sich	O
am	O
Rande	O
des	O
Feldes	Lebensraum
an	O
,	O
wo	O
die	O
Heide	Lebensraum
begann	O
,	O
und	O
lebte	O
lustig	O
und	O
fröhlich	O
den	O
April	O
über	O
,	O
bald	O
im	O
Felde	Lebensraum
,	O
bald	O
in	O
der	O
Heide	Lebensraum
,	O
auf	O
deren	O
Blößen	O
es	O
sich	O
im	O
weißen	O
Sande	O
badete	O
,	O
wenn	O
die	O
Federläufe	Tier
zu	O
arg	O
kribbelten	O
.	O
Das	O
Paar	O
fand	O
es	O
bald	O
heraus	O
,	O
daß	O
es	O
sich	O
in	O
der	O
Heide	Lebensraum
besser	O
lebte	O
.	O
An	O
Nahrung	O
gebrach	O
es	O
nicht	O
,	O
denn	O
viel	O
Gewürm	Tier
und	O
Sämereien	Pflanze
gab	O
es	O
dort	O
,	O
es	O
war	O
ruhiger	O
als	O
im	O
Felde	Lebensraum
,	O
wo	O
alle	O
Augenblicke	O
ein	O
Mensch	O
über	O
die	O
Koppelwege	O
ging	O
,	O
oder	O
ein	O
Hund	Tier
umherstöberte	O
,	O
und	O
das	O
hohe	O
Heidekraut	Pflanze
gab	O
einen	O
besseren	O
Schutz	O
vor	O
Habicht	Tier
und	O
Fuchs	Tier
als	O
Saat	Pflanze
und	O
Klee	Pflanze
.	O
Aber	O
als	O
die	O
Henne	Tier
fühlte	O
,	O
daß	O
sie	O
liegen	O
mußte	O
,	O
da	O
trieb	O
es	O
sie	O
doch	O
wieder	O
zu	O
Felde	O
";"	O
alle	O
ihre	O
Ahnen	Tier
hatten	O
im	O
Felde	Lebensraum
gebrütet	O
.	O
Das	O
Kleestück	O
gefiel	O
ihr	O
,	O
da	O
wo	O
der	O
Klee	Pflanze
am	O
geilsten	O
stand	O
,	O
kratzte	O
sie	O
sich	O
eine	O
Delle	O
,	O
fütterte	O
sie	O
etwas	O
mit	O
alten	O
Stengeln	Pflanze
aus	O
und	O
begann	O
zu	O
legen	O
.	O
Schon	O
lagen	O
drei	O
Eier	O
im	O
Neste	Lebensraum
,	O
da	O
kam	O
der	O
Bauer	O
,	O
mähte	O
Kuhfutter	O
,	O
und	O
als	O
die	O
Henne	Tier
zurückkam	O
,	O
lagen	O
die	O
Eier	O
blank	O
und	O
bloß	O
da	O
.	O
So	O
ungemütlich	O
es	O
ihr	O
war	O
,	O
auf	O
dem	O
ausgemähten	O
Gelege	O
zu	O
sitzen	O
,	O
so	O
tat	O
sie	O
es	O
doch	O
,	O
als	O
sie	O
aber	O
wieder	O
einmal	O
von	O
der	O
Futtersuche	O
zurückkehrte	O
,	O
fand	O
sie	O
nur	O
noch	O
die	O
leeren	O
Schalen	O
vor	O
";"	O
die	O
Krähen	Tier
hatten	O
das	O
Nest	Lebensraum
gefunden	O
und	O
die	O
Eier	O
ausgefressen	O
.	O
Nun	O
scharrte	O
sie	O
sich	O
in	O
der	O
Wiese	Lebensraum
eine	O
Nestmulde	O
,	O
aber	O
kaum	O
war	O
sie	O
damit	O
fertig	O
,	O
da	O
kam	O
ein	O
Mann	O
an	O
,	O
warf	O
die	O
Maulwurfshaufen	O
auseinander	O
und	O
schüttete	O
eine	O
Schaufel	O
Erde	O
über	O
sie	O
.	O
Entsetzt	O
stob	O
sie	O
ab	O
und	O
strich	O
in	O
die	O
Heide	Lebensraum
,	O
und	O
da	O
Legenot	O
sie	O
plagte	O
,	O
scharrte	O
sie	O
sich	O
zwischen	O
hohen	O
Heidebüschen	Pflanze
schnell	O
eine	O
kleine	O
Vertiefung	O
in	O
den	O
Mulm	O
und	O
legte	O
dort	O
.	O
Der	O
Hahn	Tier
hielt	O
sich	O
meist	O
in	O
der	O
Nähe	O
,	O
und	O
wenn	O
eine	O
Gefahr	O
drohte	O
,	O
warnte	O
er	O
und	O
strich	O
ab	O
.	O
Gestört	O
wurde	O
die	O
Henne	Tier
nicht	O
mehr	O
,	O
und	O
bald	O
hatte	O
sie	O
ihr	O
Gelege	O
vollzählig	O
";"	O
es	O
bestand	O
nur	O
aus	O
sechs	O
Eiern	O
.	O
Ende	O
Mai	O
schlüpften	O
sechs	O
gelblich	O
-	O
graue	O
,	O
schwarzgestriemte	O
Kücken	Tier
aus	O
.	O
Als	O
die	O
Mutter	Tier
sie	O
erwärmt	O
und	O
getrocknet	O
hatte	O
,	O
führten	O
die	O
Eltern	Tier
die	O
Kleinen	Tier
nach	O
dem	O
verwachsenen	O
Altwege	O
,	O
wo	O
das	O
Pfeifengras	Pflanze
dicht	O
und	O
hoch	O
den	O
anmoorigen	O
Boden	O
überragte	O
.	O
Da	O
war	O
es	O
gut	O
zu	O
leben	O
.	O
Der	O
Boden	O
war	O
besät	O
mit	O
Grassamen	Pflanze
und	O
Heidekrautfrüchten	Pflanze
,	O
unzählige	O
Käfer	Tier
,	O
Spinnen	Tier
und	O
Räupchen	Tier
lebten	O
im	O
Mulm	Lebensraum
und	O
Moose	O
,	O
guten	O
Schutz	O
gab	O
die	O
hohe	O
Heide	O
und	O
das	O
dichte	O
Brombeergebüsch	O
am	O
Grabenrande	O
,	O
und	O
an	O
sehr	O
heißen	O
Tagen	O
bot	O
die	O
Wiese	Lebensraum
Kühlung	O
.	O
Einmal	O
versuchte	O
der	O
Maulwurf	Tier
eines	O
der	O
Jungen	Tier
zu	O
fassen	O
,	O
aber	O
Hahn	Tier
und	O
Henne	Tier
fielen	O
über	O
ihn	O
her	O
und	O
setzten	O
ihm	O
mit	O
ihrem	O
Schnäbeln	Tier
so	O
zu	O
,	O
daß	O
der	O
schleunigst	O
in	O
die	O
Erde	O
verschwand	O
und	O
die	O
Elster	Tier
hatte	O
auch	O
kein	O
Glück	O
,	O
denn	O
so	O
wie	O
sie	O
sich	O
blicken	O
ließ	O
,	O
warnten	O
die	O
alten	O
Hühner	Tier
,	O
und	O
die	O
kleinen	O
verschwanden	O
spurlos	O
im	O
Heidekraute	Pflanze
und	O
unter	O
den	O
Brombeerranken	Pflanze
,	O
und	O
als	O
ein	O
Spitz	Tier
hinter	O
ihnen	O
herschnüffelte	O
,	O
stellte	O
der	O
Hahn	Tier
sich	O
lahm	O
und	O
lockte	O
den	O
Hund	Tier
beiseite	O
,	O
und	O
unterdessen	O
führte	O
die	O
Henne	Tier
die	O
Jungen	Tier
in	O
die	O
Heide	Lebensraum
hinein	O
.	O
Als	O
die	O
Hühnchen	Tier
schon	O
etwas	O
herangewachsen	O
waren	O
,	O
zogen	O
die	O
Alten	Tier
mit	O
ihnen	O
etwas	O
weiter	O
fort	O
,	O
wo	O
vor	O
dem	O
Walde	Lebensraum
eine	O
grasige	O
Trift	O
war	O
,	O
aus	O
der	O
sich	O
vom	O
Vieh	Tier
verbissene	O
,	O
dichte	O
Dornbüsche	Pflanze
erhoben	O
.	O
Dort	O
hatten	O
die	O
Rasenameisen	Tier
in	O
den	O
Heidekrautbüschen	Pflanze
und	O
Grasblüten	Pflanze
hohe	O
Haufen	O
gebaut	O
,	O
und	O
die	O
waren	O
vollgestopft	O
mit	O
Larven	Tier
und	O
Puppen	Tier
.	O
Nur	O
ein	O
wenig	O
Scharren	O
war	O
nötig	O
,	O
und	O
sofort	O
rieselten	O
die	O
weißen	O
Larven	Tier
und	O
gelben	O
Puppen	Tier
heraus	O
,	O
und	O
die	O
Hühnchen	Tier
pickten	O
und	O
schluckten	O
,	O
bis	O
sie	O
nicht	O
mehr	O
konnten	O
.	O
Außerdem	O
fraß	O
in	O
den	O
Eichen	Pflanze
der	O
Wickler	Tier
,	O
der	O
Boden	O
war	O
besät	O
mit	O
Räupchen	Tier
,	O
die	O
der	O
Wind	O
herabgeworfen	O
hatte	O
";"	O
das	O
war	O
auch	O
ein	O
gutes	O
Futter	O
,	O
und	O
überall	O
im	O
Grase	O
lebte	O
und	O
webte	O
es	O
von	O
Heuhüpfern	Tier
und	O
anderem	O
Geziefer	Tier
.	O
Habicht	Tier
und	O
Sperber	Tier
ließen	O
sich	O
dort	O
nicht	O
blicken	O
,	O
denn	O
in	O
einer	O
Ecke	O
der	O
Trift	Lebensraum
waren	O
fast	O
immer	O
die	O
Hütejungen	O
mit	O
dem	O
Vieh	Tier
";"	O
an	O
das	O
Schreien	O
und	O
Peitschenknallen	O
hatten	O
die	O
Hühner	Tier
sich	O
bald	O
gewöhnt	O
.	O
Wenn	O
sich	O
ein	O
Feind	O
blicken	O
ließ	O
,	O
so	O
warnte	O
die	O
Amsel	Tier
,	O
der	O
Dorndreher	Tier
oder	O
die	O
Grasmücke	Tier
";"	O
die	O
Hühnchen	Tier
rannten	O
nach	O
den	O
Dornbüschen	Pflanze
und	O
verschwanden	O
.	O
Ihre	O
liebste	O
Stelle	O
war	O
der	O
Waldrand	Lebensraum
.	O
Da	O
spreizten	O
sich	O
dichte	O
Schlehdornbüsche	Pflanze
über	O
einen	O
breiten	O
Graben	O
,	O
auf	O
dessen	O
Sohle	O
,	O
die	O
aus	O
losem	O
Sande	O
bestand	O
,	O
gerade	O
über	O
Mittag	O
die	O
Sonne	O
fiel	O
.	O
Da	O
badete	O
sich	O
dann	O
die	O
ganze	O
Familie	O
";"	O
die	O
kleinen	O
Hühner	Tier
scharrten	O
den	O
Sand	O
auseinander	O
,	O
legten	O
sich	O
auf	O
die	O
Seite	O
,	O
schlugen	O
mit	O
den	O
Flügelchen	Tier
,	O
bis	O
sie	O
ihr	O
ganzes	O
Gefieder	Tier
eingestäubt	O
hatten	O
,	O
blinzelten	O
nach	O
den	O
Hummeln	Tier
,	O
die	O
vorbeibrummten	O
,	O
aber	O
wenn	O
der	O
Hahn	Tier
,	O
der	O
derweilen	O
auf	O
dem	O
Grabenborde	O
Wache	O
hielt	O
,	O
leise	O
warnte	O
,	O
sprangen	O
sie	O
auf	O
und	O
schlüpften	O
unter	O
den	O
Brombeerbusch	Pflanze
,	O
der	O
seine	O
zackigen	O
Kanten	Pflanze
über	O
den	O
Graben	O
hängen	O
ließ	O
.	O
Durch	O
das	O
Leben	O
auf	O
der	O
Trift	Lebensraum
gewöhnten	O
sie	O
sich	O
allmählich	O
an	O
den	O
Wald	Lebensraum
.	O
Da	O
gab	O
es	O
Fichten	Pflanze
,	O
deren	O
Gezweig	Pflanze
bis	O
auf	O
den	O
Boden	O
reichte	O
und	O
vor	O
dem	O
Platzregen	O
Schutz	O
bot	O
";"	O
sehr	O
viel	O
Dorngebüsch	Pflanze
wuchs	O
dort	O
,	O
und	O
im	O
Fallaube	Pflanze
und	O
Grase	Pflanze
war	O
immer	O
viel	O
Kleingetier	Tier
,	O
selbst	O
wenn	O
draußen	O
sich	O
vor	O
dem	O
kalten	O
Winde	O
alles	O
verkrochen	O
hatte	O
.	O
So	O
führten	O
denn	O
die	O
alten	O
Hühner	Tier
ihre	O
Brut	Tier
gern	O
in	O
den	O
Busch	Pflanze
,	O
soweit	O
er	O
licht	O
war	O
,	O
denn	O
vor	O
dem	O
geschlossenen	O
Walde	Lebensraum
graulten	O
sie	O
sich	O
";"	O
ob	O
auch	O
schon	O
Jahrtausende	O
darüber	O
vergangen	O
waren	O
,	O
seit	O
ihre	O
Urahnen	O
aus	O
den	O
Steppen	Lebensraum
des	O
Ostens	O
in	O
Hungerjahren	O
,	O
zu	O
hundertköpfigen	O
Flügen	O
geschart	O
,	O
sich	O
westlich	O
der	O
Weichsel	Lebensraum
angesiedelt	O
hatten	O
,	O
noch	O
immer	O
war	O
die	O
Liebe	O
zum	O
offenen	O
Lande	Lebensraum
wach	O
,	O
und	O
zum	O
Nachtschlafe	O
suchten	O
sie	O
stets	O
die	O
freie	O
Heide	Lebensraum
wieder	O
auf	O
.	O
Als	O
die	O
Jungen	Tier
beflogen	O
wurden	O
,	O
strich	O
das	O
Volk	Tier
weiter	O
";"	O
es	O
trieb	O
sich	O
heute	O
im	O
Felde	Lebensraum
umher	O
und	O
wagte	O
sich	O
am	O
anderen	O
Tage	O
bis	O
auf	O
das	O
Moor	Lebensraum
,	O
unfreundlich	O
empfangen	O
von	O
dem	O
Volke	Tier
,	O
das	O
dort	O
lebte	O
.	O
Das	O
waren	O
etwas	O
kleinere	O
und	O
dunklere	O
Hühner	Tier
als	O
die	O
der	O
Feldmark	Lebensraum
,	O
denn	O
seit	O
langen	O
Zeiten	O
hatten	O
sie	O
sich	O
,	O
seitdem	O
am	O
Rande	O
des	O
Moores	Lebensraum
Äcker	Lebensraum
und	O
Felder	Lebensraum
entstanden	O
waren	O
,	O
unter	O
sich	O
fortgepflanzt	O
und	O
in	O
der	O
Färbung	O
dem	O
Untergrunde	O
angepaßt	O
.	O
Aber	O
so	O
sehr	O
gut	O
bekam	O
ihnen	O
das	O
Leben	O
im	O
Moore	O
nicht	O
";"	O
bei	O
dem	O
einen	O
Volke	Tier
waren	O
vier	O
hellgelbe	O
Stücke	Tier
und	O
