Anbau	O
an	O
ihrem	O
jähen	O
Gehänge	O
zuweilen	O
einen	O
verwegenen	O
Fleiß	O
verrathen	O
,	O
so	O
erwecken	O
sie	O
doch	O
immer	O
auch	O
die	O
Vorstellung	O
von	O
kindischer	O
Kleinfügigkeit	O
.	O
Das	O
Gemäuer	O
verfallener	O
Ritterfesten	O
ist	O
eine	O
prachtvolle	O
Verzierung	O
dieser	O
Scene	O
;'	O
allein	O
es	O
liegt	O
im	O
Geschmack	O
ihrer	O
Bauart	O
eine	O
gewisse	O
Ähnlichkeit	O
mit	O
den	O
verwitterten	O
Felsspitzen	O
,	O
wobei	O
man	O
den	O
so	O
unentbehrlichen	O
Kontrast	O
der	O
Formen	O
sehr	O
vermißt	O
.	O
Nicht	O
auf	O
dem	O
breiten	O
Rücken	O
eines	O
mit	O
heiligen	O
Eichen	Pflanze
oder	O
Buchen	Pflanze
umschatteten	O
Berges	Lebensraum
,	O
am	O
jähen	O
Sturz	O
,	O
der	O
über	O
eine	O
Tiefe	O
voll	O
wallender	O
Saaten	O
und	O
friedlicher	O
Dörfer	O
den	O
Blick	O
bis	O
in	O
die	O
blaue	O
Ferne	O
des	O
hüglichten	O
Horizonts	O
hinweggleiten	O
läßt	O
,	O
–	O
nein	O
,	O
im	O
engen	O
Felsthal	Lebensraum
,	O
von	O
höheren	O
Bergrücken	Lebensraum
umschlossen	O
,	O
und	O
,	O
wie	O
ein	O
Schwalbennest	Lebensraum
,	O
zwischen	O
ein	O
paar	O
schroffen	O
Spitzen	O
klebend	O
,	O
ängstlich	O
,	O
hängt	O
hier	O
so	O
mancher	O
zertrümmerte	O
,	O
verlassene	O
Wohnsitz	O
der	O
adelichen	O
Räuber	O
,	O
die	O
einst	O
das	O
Schrecken	O
des	O
Schiffenden	O
waren	O
.	O
Einige	O
Stellen	O
sind	O
wild	O
genug	O
,	O
um	O
eine	O
finstre	O
Phantasie	O
mit	O
Orkusbildern	O
zu	O
nähren	O
,	O
und	O
selbst	O
die	O
Lage	O
der	O
Städtchen	O
,	O
die	O
eingeengt	O
sind	O
zwischen	O
den	O
senkrechten	O
Wänden	O
des	O
Schiefergebirges	O
und	O
dem	O
Bette	O
des	O
furchtbaren	O
Flusses	Lebensraum
,	O
–	O
furchtbar	O
wird	O
er	O
,	O
wenn	O
er	O
von	O
geschmolzenem	O
Alpenschnee	O
oder	O
von	O
anhaltenden	O
Regengüssen	O
anschwillt	O
–	O
ist	O
melancholisch	O
und	O
schauderhaft	O
.	O
In	O
Bacharach	O
und	O
Kaub	O
,	O
wo	O
wir	O
ausstiegen	O
und	O
auf	O
einer	O
bedeckten	O
Galerie	O
längs	O
der	O
ganzen	O
Stadtmauer	O
hin	O
an	O
einer	O
Reihe	O
ärmlicher	O
,	O
verfallener	O
Wohnungen	O
fortwanderten	O
,	O
vermehrten	O
die	O
Unthätigkeit	O
und	O
die	O
Armuth	O
der	O
Einwohner	O
das	O
Widrige	O
jenes	O
Eindrucks	O
.	O
Wir	O
lächelten	O
,	O
als	O
zu	O
Bacharach	O
ein	O
Invalide	O
sich	O
an	O
unsere	O
Jacht	O
rudern	O
ließ	O
,	O
um	O
auf	O
diese	O
Manier	O
zu	O
betteln	O
;'	O
es	O
war	O
aber	O
entweder	O
noch	O
lächerlicher	O
,	O
oder	O
,	O
wenn	O
man	O
eben	O
in	O
einer	O
ernsthaften	O
Stimmung	O
ist	O
,	O
empörender	O
,	O
daß	O
zu	O
St.	O
Goar	O
ein	O
Armenvogt	O
,	O
noch	O
ehe	O
wir	O
ausstiegen	O
,	O
mit	O
einer	O
Sparbüchse	O
an	O
das	O
Schif	O
trat	O
und	O
sie	O
uns	O
hinhielt	O
,	O
wobei	O
er	O
uns	O
benachrichtigte	O
:	O
das	O
Straßenbetteln	O
sei	O
zu	O
Gunsten	O
der	O
Reisenden	O
von	O
Obrigkeitswegen	O
verboten	O
.	O
Seltsam	O
,	O
daß	O
dieser	O
privilegirte	O
Bettler	O
hier	O
die	O
Vorüberschiffenden	O
,	O
die	O
nicht	O
einmal	O
aussteigen	O
wollen	O
,	O
belästigen	O
darf	O
,	O
damit	O
sie	O
nicht	O
auf	O
den	O
möglichen	O
Fall	O
des	O
Aussteigens	O
beunruhigt	O
werden	O
!	O
In	O
diesem	O
engeren	O
,	O
öderen	O
Theile	O
des	O
Rheinthals	Lebensraum
herrscht	O
ein	O
auffallender	O
Mangel	O
an	O
Industrie	O
.	O
Der	O
Boden	O
ist	O
den	O
Einwohnern	O
allerdings	O
nicht	O
günstig	O
,	O
da	O
er	O
sie	O
auf	O
den	O
Anbau	O
eines	O
einzigen	O
,	O
noch	O
dazu	O
so	O
ungewissen	O
Produktes	O
,	O
wie	O
der	O
Wein	Pflanze
,	O
einschränkt	O
.	O
Aber	O
auch	O
in	O
ergiebigeren	O
Gegenden	Lebensraum
bleibt	O
der	O
Weinbauer	O
ein	O
ärgerliches	O
Beispiel	O
von	O
Indolenz	O
und	O
dar	O
aus	O
entspringender	O
Verderbtheit	O
des	O
moralischen	O
Charakters	O
.	O
Der	O
Weinbau	O
beschäftigt	O
ihn	O
nur	O
wenige	O
Tage	O
im	O
Jahr	O
auf	O
eine	O
anstrengende	O
Art	O
;'	O
bei	O
dem	O
Jäten	O
,	O
dem	O
Beschneiden	O
der	O
Reben	Pflanze
u.s.w.	O
gewöhnt	O
er	O
sich	O
an	O
den	O
Müßiggang	O
,	O
und	O
innerhalb	O
seiner	O
Wände	O
treibt	O
er	O
selten	O
ein	O
Gewerbe	O
,	O
welches	O
ihm	O
ein	O
sicheres	O
Brodt	O
gewähren	O
könnte	O
.	O
Sechs	O
Jahre	O
behilft	O
er	O
sich	O
kümmerlich	O
,	O
oder	O
anticipirt	O
den	O
Kaufpreis	O
der	O
endlich	O
zu	O
hoffenden	O
glücklichen	O
Weinlese	O
,	O
die	O
gewöhnlich	O
doch	O
alle	O
sieben	O
oder	O
acht	O
Jahre	O
einmal	O
zu	O
gerathen	O
pflegt	O
;'	O
und	O
ist	O
nun	O
der	O
Wein	O
endlich	O
trinkbar	O
und	O
in	O
Menge	O
vorhanden	O
,	O
so	O
schwelgt	O
er	O
eine	O
Zeitlang	O
von	O
dem	O
Gewinne	O
,	O
der	O
ihm	O
nach	O
Abzug	O
der	O
erhaltenen	O
Vorschüsse	O
übrig	O
bleibt	O
,	O
und	O
ist	O
im	O
folgenden	O
Jahr	O
ein	O
Bettler	O
,	O
wie	O
vorher	O
.	O
Ich	O
weiß	O
,	O
es	O
giebt	O
einen	O
Gesichtspunkt	O
,	O
in	O
welchem	O
man	O
diese	O
Lebensart	O
verhältnismäßig	O
glücklich	O
nennen	O
kann	O
.	O
Wenn	O
gleich	O
der	O
Weinbauer	O
nichts	O
erübrigt	O
,	O
so	O
lebt	O
er	O
doch	O
sorglos	O
,	O
in	O
Hofnung	O
auf	O
das	O
gute	O
Jahr	O
,	O
welches	O
ihm	O
immer	O
wieder	O
aufhilft	O
.	O
Allein	O
,	O
wenn	O
man	O
so	O
raisonnirt	O
,	O
bringt	O
man	O
die	O
Herabwürdigung	O
der	O
Sittlichkeit	O
dieses	O
Bauers	O
nicht	O
in	O
Rechnung	O
,	O
die	O
eine	O
unausbleibliche	O
Folge	O
seiner	O
unsichern	O
Subsistenz	O
ist	O
.	O
Der	O
Landeigenthümer	O
zieht	O
freilich	O
einen	O
in	O
die	O
Augen	O
fallenden	O
Gewinn	O
vom	O
Weinbau	O
;'	O
denn	O
weil	O
er	O
nicht	O
aus	O
Mangel	O
gezwungen	O
ist	O
,	O
seine	O
Weine	O
frisch	O
von	O
der	O
Kelter	O
zu	O
veräußern	O
,	O
so	O
hat	O
er	O
den	O
Vortheil	O
,	O
daß	O
sich	O
auch	O
das	O
Erzeugniß	O
der	O
schlechtesten	O
Jahre	O
auf	O
dem	O
Fasse	O
in	O
die	O
Länge	O
veredelt	O
,	O
und	O
ihm	O
seinen	O
ansehnlichen	O
Gewinn	O
herausbringen	O
hilft	O
.	O
Man	O
rechnet	O
,	O
daß	O
die	O
guten	O
Weinländer	Lebensraum
sich	O
,	O
ein	O
Jahr	O
ins	O
andre	O
gerechnet	O
,	O
zu	O
sieben	O
bis	O
acht	O
Procent	O
verinteressiren	O
,	O
des	O
Mißwachses	O
unbeschadet	O
.	O
Es	O
wäre	O
nun	O
noch	O
die	O
Frage	O
übrig	O
,	O
ob	O
dieser	O
Gewinn	O
der	O
Gutsbesitzer	O
den	O
Staat	O
für	O
die	O
hingeopferte	O
Moralität	O
seiner	O
Glieder	O
hinlänglich	O
entschädigen	O
kann	O
?	O
Der	O
ungewöhnlich	O
niedrige	O
Stand	O
des	O
Rheinwassers	O
war	O
schuld	O
,	O
daß	O
unsere	O
Jacht	O
nur	O
langsam	O
hinunterfuhr	O
.	O
Erst	O
um	O
acht	O
Uhr	O
Abends	O
erreichten	O
wir	O
Boppart	O
beim	O
Mondlicht	O
,	O
das	O
den	O
ganzen	O
Gebirgskessel	Lebensraum
angenehm	O
erleuchtete	O
.	O
Wir	O
eilten	O
dem	O
besten	O
Wirthshause	O
zu	O
;'	O
allein	O
hier	O
fanden	O
wir	O
alle	O
Zimmer	O
besetzt	O
.	O
In	O
einem	O
zweiten	O
sahen	O
wir	O
alle	O
Fenster	O
eingeworfen	O
;'	O
von	O
dem	O
dritten	O
schreckte	O
uns	O
die	O
Schilderung	O
der	O
darin	O
herrschenden	O
Unreinlichkeit	O
zurück	O
.	O
Also	O
mußten	O
wir	O
auf	O
gut	O
Glück	O
im	O
vierten	O
einkehren	O
und	O
uns	O
an	O
einer	O
kalten	O
Kammer	O
und	O
einem	O
gemeinschaftlichen	O
Lager	O
genügen	O
lassen	O
.	O
Hier	O
wärmen	O
wir	O
uns	O
jetzt	O
beym	O
Schreiben	O
mit	O
Deinem	O
russischen	O
Thee	O
,	O
und	O
preisen	O
die	O
gütige	O
Vorsorge	O
,	O
die	O
uns	O
damit	O
beschenkte	O
.	O
Ohne	O
ihn	O
darbten	O
wir	O
in	O
dieser	O
Amazonenstadt	O
,	O
wo	O
noch	O
vor	O
wenigen	O
Tagen	O
dreihundert	O
Mann	O
Exekutionstruppen	O
den	O
Muth	O
der	O
Weiber	O
dämpfen	O
mußten	O
,	O
die	O
sich	O
gegen	O
eine	O
mißverstandene	O
Verordnung	O
aufgelehnt	O
und	O
einigen	O
Soldaten	O
blutige	O
Köpfe	O
geschlagen	O
hatten	O
.	O
Die	O
militairische	O
Gewalt	O
hat	O
jetzt	O
die	O
Oberhand	O
über	O
das	O
schöne	O
Geschlecht	O
,	O
das	O
nach	O
einem	O
Paar	O
Gestalten	O
,	O
die	O
an	O
uns	O
diesen	O
Abend	O
vorüberschwebten	O
,	O
zu	O
urtheilen	O
,	O
für	O
ganz	O
andere	O
Kriege	O
gebildet	O
zu	O
seyn	O
scheint	O
.	O
Ein	O
-	O
für	O
allemal	O
bitte	O
ich	O
jetzt	O
um	O
Deine	O
Nachsicht	O
,	O
wenn	O
ich	O
künftig	O
auf	O
Abschweifungen	O
gerathe	O
,	O
oder	O
nicht	O
so	O
zierlich	O
wie	O
ein	O
Gelehrter	O
,	O
der	O
auf	O
seinem	O
Studierzimmer	O
reiset	O
,	O
frisch	O
nach	O
der	O
That	O
,	O
nur	O
auch	O
von	O
der	O
Spannung	O
des	O
Beobachtens	O
ermüdet	O
,	O
erzähle	O
.	O
So	O
dürftig	O
und	O
desultorisch	O
aber	O
dieser	O
erste	O
Reisebericht	O
ausgefallen	O
ist	O
,	O
verspreche	O
ich	O
mir	O
gleichwohl	O
einen	O
Rückblick	O
auf	O
das	O
etwanige	O
Verdienst	O
